_idx,uuid,sex,age,province,education_level,occupation,성별,연령대,연령대_라벨,시도,교육수준
614,39172dafa57a423e907512d17ad67cd3,남자,24,경기,고등학교,윤전인쇄기 조작원,남성,3,20대,경기도,고졸
615,48fa0b6b82ab45fabbdc76b67053bc59,남자,24,경기,고등학교,건물 경비원,남성,3,20대,경기도,고졸
616,8090012aeb8c4293965814da3c8f9ede,남자,28,경기,4년제 대학교,출판 및 자료편집 사무원,남성,3,20대,경기도,대졸
617,8c0a519d5369418182caaa59f84f4048,남자,24,경상남,중학교,음료 서비스 종사원,남성,3,20대,경상남도,중졸
618,0e349173856246ddaf02197667a8d710,남자,21,강원,2~3년제 전문대학,예약 및 접수 사무원,남성,3,20대,강원특별자치도,전문대졸
619,e15262efbd77452b99f84d271c22a1c4,남자,20,경기,2~3년제 전문대학,일반 비서,남성,3,20대,경기도,전문대졸
620,d8ef00e0ba8b483cb1ca4d292fd555bd,남자,28,충청북,4년제 대학교,경영 기획 사무원,남성,3,20대,충청북,대졸
621,d729375d39744ccb81cdd322b380ff43,남자,27,부산,4년제 대학교,무직,남성,3,20대,부산광역시,대졸
622,fe44c5ddd13c49579ff2d59b27ca5968,남자,29,경기,고등학교,화학물 가열 처리 장치 조작원,남성,3,20대,경기도,고졸
623,f9933e3156fa46069b22f7c59b94368d,남자,23,충청북,4년제 대학교,승용차 및 승합차 운전원,남성,3,20대,충청북,대졸
624,286f9b5b21b14c30b1593940df53a8f3,남자,27,경기,4년제 대학교,해외 영업원,남성,3,20대,경기도,대졸
625,81a5f8cb532d42ca86b27df290ceeda5,남자,23,대전,2~3년제 전문대학,일식 조리사,남성,3,20대,대전광역시,전문대졸
626,fa2aac8c7b044dbcb1d49a447240e332,남자,27,경기,고등학교,무직,남성,3,20대,경기도,고졸
627,6d3d67b8d1164707896c36aa19c11779,남자,29,서울,고등학교,무직,남성,3,20대,서울특별시,고졸
628,b54ee5c668544f129d92aa5960b27e9e,남자,21,제주,2~3년제 전문대학,무직,남성,3,20대,제주특별자치도,전문대졸
629,4b6c19081ad44d349e67fb8cb6eeb7e6,남자,25,전북,2~3년제 전문대학,무직,남성,3,20대,전북특별자치도,전문대졸
630,698df3bc991f4c0e91cdef3e5aca26ac,남자,27,전북,고등학교,상품 기획자,남성,3,20대,전북특별자치도,고졸
631,992cb43852be4761877754c464947491,남자,27,충청북,4년제 대학교,투자 권유 대행인,남성,3,20대,충청북,대졸
632,d0989211a3564f03b0b4d4cbf323abd5,남자,25,서울,2~3년제 전문대학,그 외 목재가공 관련 기계 조작원,남성,3,20대,서울특별시,전문대졸
633,a13f85ffa8d6420c9f69a94518d5a8d0,남자,22,대구,4년제 대학교,사무 보조원,남성,3,20대,대구광역시,대졸
634,c8e54476d8b74280a9fb682e9ad65cd7,남자,26,경기,4년제 대학교,조사 전문가,남성,3,20대,경기도,대졸
635,6d5aceab3e4d48b096fd971360afa682,남자,27,경기,대학원,육군 병사,남성,3,20대,경기도,대학원졸
636,9f12fd45561a459a90b752e618562238,남자,29,경상북,고등학교,그 외 자동차 운전원,남성,3,20대,경상북도,고졸
637,bc5b87482e0c437ebeb8dcbd9d13ca7a,남자,27,대전,4년제 대학교,시설 경비원,남성,3,20대,대전광역시,대졸
638,2f4b878c058e4e088dc74449c58f9862,남자,25,경기,2~3년제 전문대학,사무 보조원,남성,3,20대,경기도,전문대졸
639,38b449c05cde48e1bebe870b82141fa1,남자,21,서울,2~3년제 전문대학,무직,남성,3,20대,서울특별시,전문대졸
640,fe87b713b37b44e887eb4e78fbfbe187,남자,25,전북,4년제 대학교,국가행정 사무원,남성,3,20대,전북특별자치도,대졸
641,4d9cc81bbe054cbbb6c19f8a9a881652,남자,28,경기,고등학교,지게차 운전원,남성,3,20대,경기도,고졸
642,da6398e5fee14395bbed4cb98560eb43,남자,29,대전,4년제 대학교,관세행정 사무원,남성,3,20대,대전광역시,대졸
643,5928f07bf7f34bb1a2dd7ea2c271b0e1,남자,26,제주,4년제 대학교,인사 및 노무 사무원,남성,3,20대,제주특별자치도,대졸
644,a3a68077b59a4c828e73b88d42475648,남자,25,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
645,fdfd50c0d9324d0d898c0dc1cc8a0073,남자,22,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
646,2c77d6073cdc49e481d888f2128b1bb0,남자,27,경상북,4년제 대학교,농약 및 비료 시험원,남성,3,20대,경상북도,대졸
647,b7d769b2f7b7478da6156ee2093b0ccd,남자,28,대구,4년제 대학교,보험 사무원,남성,3,20대,대구광역시,대졸
648,db98f75f50494bcbb484fb6f04600faa,남자,26,부산,4년제 대학교,산업 안전원,남성,3,20대,부산광역시,대졸
649,de2c8e01fee849ca94411b65ab295764,남자,27,경상북,4년제 대학교,영업 관리 사무원,남성,3,20대,경상북도,대졸
650,b1d87a8d200046a0bad52d78b1996151,남자,26,경기,2~3년제 전문대학,무직,남성,3,20대,경기도,전문대졸
651,e80be8f17cf24896b54f5ead17ff9f97,남자,25,경상북,2~3년제 전문대학,경리 사무원,남성,3,20대,경상북도,전문대졸
652,3d3c20ed2d45401ab8382ebe34866697,남자,26,충청남,고등학교,무직,남성,3,20대,충청남,고졸
653,c521563990c445a597912275a39f3f97,남자,23,부산,4년제 대학교,품질 관리 사무원,남성,3,20대,부산광역시,대졸
654,fa34ab72907848a4b68540cd16efed41,남자,27,경기,고등학교,건물 청소원,남성,3,20대,경기도,고졸
655,8f8a476810a14a2ea013b1de9a17fed2,남자,24,서울,2~3년제 전문대학,무직,남성,3,20대,서울특별시,전문대졸
656,a59ed84c61ca4a20a7d5565d3b61965a,남자,25,경기,2~3년제 전문대학,그 외 화학제품 생산기 조작원,남성,3,20대,경기도,전문대졸
657,2decc097aa3b40298bc375c8cc30e1e1,남자,27,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
658,7648e7418b7f42d4a32d95e650558d6c,남자,24,경상남,4년제 대학교,무직,남성,3,20대,경상남도,대졸
659,3637ef66488d441c98770ea4dcaaf707,남자,24,전라남,고등학교,금속 분무기 조작원,남성,3,20대,전라남,고졸
660,45008a1f90b9463aa025c9edc1d96c74,남자,23,강원,4년제 대학교,자재 관리 사무원,남성,3,20대,강원특별자치도,대졸
661,6d437310a39840f5a3422dd81e2ace0a,남자,21,서울,2~3년제 전문대학,무직,남성,3,20대,서울특별시,전문대졸
662,4d1f9d89f385469fbf3e0cad01bb914d,남자,25,대구,대학원,금형공학 기술자 및 연구원,남성,3,20대,대구광역시,대학원졸
663,e588005332d241c0afd74a2c2eb248ff,남자,20,울산,2~3년제 전문대학,가스 용접원,남성,3,20대,울산광역시,전문대졸
664,ebceea282cb244c8ac84d35d7ee8f902,남자,27,서울,2~3년제 전문대학,모바일 애플리케이션 프로그래머,남성,3,20대,서울특별시,전문대졸
665,2702cb4c58d947628e8fb6d99e09e467,남자,27,서울,고등학교,"전직 시설 경비원, 현재 구직중",남성,3,20대,서울특별시,고졸
666,eb94aebd50424a8dbc044524687d1e35,남자,23,경상남,고등학교,무직,남성,3,20대,경상남도,고졸
667,380104b3d85e4ce7a8c1014b88e47bd8,남자,21,경상북,2~3년제 전문대학,산업 안전원,남성,3,20대,경상북도,전문대졸
668,e3d72336c8fb467ca7462b4f9a76408d,남자,25,인천,2~3년제 전문대학,무직,남성,3,20대,인천광역시,전문대졸
669,ef6eccf5645749869b65900a0a7324bb,남자,26,경상남,4년제 대학교,위험 관리원,남성,3,20대,경상남도,대졸
670,085b45df549747c883d97ee6afc06746,남자,27,경기,고등학교,금형원,남성,3,20대,경기도,고졸
671,cb2f8337499c4faeaf54274ff426ce99,남자,26,서울,4년제 대학교,시스템 소프트웨어 설계 및 분석가,남성,3,20대,서울특별시,대졸
672,0da03d515bda4e739106c079d5e5be3c,남자,24,경상북,2~3년제 전문대학,건물 경비원,남성,3,20대,경상북도,전문대졸
673,7a240b968d124283884af868127d98bb,남자,26,인천,4년제 대학교,음식 서비스 종사원,남성,3,20대,인천광역시,대졸
674,e93f610626de4b84b4dfdcf6e7814c20,남자,24,경기,4년제 대학교,무직,남성,3,20대,경기도,대졸
675,ea000059b93b491ca51175e1e955d5ba,남자,26,대전,4년제 대학교,교육 및 훈련 사무원,남성,3,20대,대전광역시,대졸
676,e709e0b81cd34e8197393b8e30c5601e,남자,28,경기,대학원,전화 상담원,남성,3,20대,경기도,대학원졸
677,0a52b2c1cddf42f3a9bae8517c100ab8,남자,25,강원,4년제 대학교,"전직 펌프 장치 조작원, 현재 구직중",남성,3,20대,강원특별자치도,대졸
678,ae134d77102d41a0ad4243e2f7e8b8db,남자,29,경상북,4년제 대학교,농학 연구원,남성,3,20대,경상북도,대졸
679,2a86ee0108dd429e94f5411894301899,남자,22,경기,4년제 대학교,사무 보조원,남성,3,20대,경기도,대졸
680,e31ee552a6f24f259ec49949d994b50e,남자,28,부산,고등학교,무직,남성,3,20대,부산광역시,고졸
681,4ba9e6481d6a441a8675f9635db2cabd,남자,25,경기,2~3년제 전문대학,가스 생산기 조작원,남성,3,20대,경기도,전문대졸
682,8e6dc3d5559249958b7b177e23b893c1,남자,27,대전,대학원,경영 컨설턴트,남성,3,20대,대전광역시,대학원졸
683,05a118f92177434393fdb3fc5819c250,남자,21,부산,고등학교,시설 경비원,남성,3,20대,부산광역시,고졸
684,d226598d7a824be986f706e1547a0a72,남자,27,서울,4년제 대학교,데이터 설계 및 프로그래머,남성,3,20대,서울특별시,대졸
685,628796964ba14d01ad41ffd63808ead3,남자,20,대구,2~3년제 전문대학,시설 경비원,남성,3,20대,대구광역시,전문대졸
686,76da3739aa644e91b2af2c133b80d4b8,남자,27,경기,고등학교,광고 전문가,남성,3,20대,경기도,고졸
687,c3570d9b45434c9b9651b628b7de8dca,남자,22,서울,4년제 대학교,투자신탁 전문가,남성,3,20대,서울특별시,대졸
688,f84151e9c81c45be9190b9027c628ed9,남자,23,경기,4년제 대학교,"전직 염색 개발 공학 기술자 및 연구원, 현재 구직중",남성,3,20대,경기도,대졸
689,3d70bbf671734de690558ab5cd5b46bf,남자,29,충청북,4년제 대학교,플랜트공학 기술자 및 연구원,남성,3,20대,충청북,대졸
690,471cb81047d34c1583d7f86e1f5ec981,남자,28,대구,4년제 대학교,무직,남성,3,20대,대구광역시,대졸
691,63327f3b77ec44e1b999c75ed9ff75ec,남자,26,광주,4년제 대학교,"전직 출판 및 자료편집 사무원, 현재 구직중",남성,3,20대,광주광역시,대졸
692,03e4ac21836149fab8b0b2bd4dd7e8c5,남자,27,울산,4년제 대학교,무직,남성,3,20대,울산광역시,대졸
693,fcfea7ec69614315917d28ed196822eb,남자,26,충청북,대학원,로봇공학 기술자 및 연구원,남성,3,20대,충청북,대학원졸
694,4dd6b8e143d545828cdeb0ead12c227b,남자,25,경기,4년제 대학교,경영 기획 사무원,남성,3,20대,경기도,대졸
695,fe59671ba72948fba74e8b5317ca94d7,남자,23,서울,4년제 대학교,산업 안전원,남성,3,20대,서울특별시,대졸
696,af28954b00a740b7b720252cb1e34472,남자,23,강원,4년제 대학교,전기계측 제어 기술자 및 연구원,남성,3,20대,강원특별자치도,대졸
697,9684ff3ae4454ee899f4b0631f1f3150,남자,28,서울,고등학교,무직,남성,3,20대,서울특별시,고졸
698,2288fb9bd2584066aa40aaedbc325083,남자,23,세종,4년제 대학교,전기 감리 기술자 및 연구원,남성,3,20대,세종특별자치시,대졸
699,525d93f35655460892d66fca9218b893,남자,21,경상남,고등학교,무직,남성,3,20대,경상남도,고졸
700,c2728d534c894862a1ad9e18dbe4cf27,남자,27,강원,고등학교,무직,남성,3,20대,강원특별자치도,고졸
701,768412f084294c53b0d17434f5639995,남자,25,인천,고등학교,영업 관리 사무원,남성,3,20대,인천광역시,고졸
702,1d953883c3d0431a948e8652e2c0038d,남자,21,광주,2~3년제 전문대학,사무 보조원,남성,3,20대,광주광역시,전문대졸
703,89683c4f4de340c38506f98172fb7a3a,남자,20,충청북,2~3년제 전문대학,온라인 쇼핑 판매원,남성,3,20대,충청북,전문대졸
704,d7d4f12e902c4364bac16b324dfbc15b,남자,24,인천,4년제 대학교,단말기 및 통신 서비스 판매원,남성,3,20대,인천광역시,대졸
705,3c7f3922bba442178ef4d8295b4c09da,남자,24,서울,2~3년제 전문대학,무직,남성,3,20대,서울특별시,전문대졸
706,bd75f9939c53499db04ee68e75c96280,남자,24,충청북,4년제 대학교,청소년 지도사,남성,3,20대,충청북,대졸
707,d7bf3611391f49fea7a259f97845b22a,남자,23,경기,대학원,무직,남성,3,20대,경기도,대학원졸
708,7a1e52167d8e4818a223a1679fb848d4,남자,25,경기,고등학교,무직,남성,3,20대,경기도,고졸
709,de24b421e6154f14a4945191760a8a56,남자,27,충청북,4년제 대학교,육군 병사,남성,3,20대,충청북,대졸
710,36f57af90b3f4fb09ebdf5ae6d839465,남자,20,광주,중학교,무직,남성,3,20대,광주광역시,중졸
711,b382fc095cb14f0885bab1b1267c18f2,남자,24,경기,4년제 대학교,회계 사무원,남성,3,20대,경기도,대졸
712,e3d8067a9fa9410c848539490285bbf4,남자,28,경기,고등학교,시설 경비원,남성,3,20대,경기도,고졸
713,510f52859e3549c8808367495f727be9,남자,21,부산,2~3년제 전문대학,무직,남성,3,20대,부산광역시,전문대졸
714,83efa1bd25c64b7d94eac8bb3f29b9c5,남자,22,경기,2~3년제 전문대학,무직,남성,3,20대,경기도,전문대졸
715,1f5dd6f6f7b740089a08d1a4194fd986,남자,26,경기,대학원,무직,남성,3,20대,경기도,대학원졸
716,4e743ffcb60f419795d30dbb562da4ac,남자,21,경상북,2~3년제 전문대학,그 외 기계공학 기술자 및 연구원,남성,3,20대,경상북도,전문대졸
717,eda11a9dc47d4d44bec0ff8aa5185540,남자,29,인천,4년제 대학교,공공행정 사무원,남성,3,20대,인천광역시,대졸
718,e7c5253e7e8f4201832c6f056048d1ac,남자,25,경기,2~3년제 전문대학,"전직 시스템 소프트웨어 설계 및 분석가, 현재 구직중",남성,3,20대,경기도,전문대졸
719,ec22d18028584e2da73ef50a8edfafee,남자,23,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
720,7f405182e342410c96cbecdb59fca134,남자,22,충청남,고등학교,지게차 운전원,남성,3,20대,충청남,고졸
721,0145924034414dd68a59998b73aac9b4,남자,23,인천,2~3년제 전문대학,무직,남성,3,20대,인천광역시,전문대졸
722,f441374e2169497382fe053f31371269,남자,20,대전,2~3년제 전문대학,무직,남성,3,20대,대전광역시,전문대졸
723,59abfd3511b04c659e0cab0a6a971910,남자,20,서울,2~3년제 전문대학,식품 영업원,남성,3,20대,서울특별시,전문대졸
724,8cd40f8ed32449df9ab78950716d839b,남자,24,부산,고등학교,건물 내 전기 설치 및 정비원,남성,3,20대,부산광역시,고졸
725,cecce2f436ea4a0c95454f8c30e57fdd,남자,24,세종,4년제 대학교,산업 안전원,남성,3,20대,세종특별자치시,대졸
726,aa729882f06b4fd1b0ad3a72ec82eb88,남자,23,부산,고등학교,무직,남성,3,20대,부산광역시,고졸
727,1354e1cfd36b4414aeca2dfadf72b733,남자,26,경상북,고등학교,경·소형 화물차 운전원,남성,3,20대,경상북도,고졸
728,fff8fb3edee641ed82ee41ab62f6caf8,남자,29,인천,고등학교,그 외 물품 이동 장비 설치 및 정비원,남성,3,20대,인천광역시,고졸
729,41bf8d44f6454afa9f5e3e5c8987971c,남자,28,서울,대학원,소음 진동 기술자 및 연구원,남성,3,20대,서울특별시,대학원졸
730,54fdab4909c44649ace54a5ab878765f,남자,28,경기,2~3년제 전문대학,보조 연기자,남성,3,20대,경기도,전문대졸
731,1c87154981eb466598ee397d43b5bfea,남자,28,경상남,고등학교,사무 보조원,남성,3,20대,경상남도,고졸
732,7c37369395d64b9585995b483cbe9413,남자,22,경상남,4년제 대학교,경영 기획 사무원,남성,3,20대,경상남도,대졸
733,5a760cfb2263449180048fd39e8a7b28,남자,24,부산,4년제 대학교,무직,남성,3,20대,부산광역시,대졸
734,e6dae478592b4de892481d334a4a751c,남자,26,서울,4년제 대학교,바텐더,남성,3,20대,서울특별시,대졸
735,321808b5b16e4c389256c2fc9cc0a727,남자,28,서울,2~3년제 전문대학,배전반 조작원,남성,3,20대,서울특별시,전문대졸
736,086e7fc1301742799b7431ee9df4f728,남자,27,서울,4년제 대학교,상품 기획자,남성,3,20대,서울특별시,대졸
737,4eaa4a8b17fe4cb69802dfa13116a231,남자,29,전라남,2~3년제 전문대학,경영 기획 사무원,남성,3,20대,전라남,전문대졸
738,ba485dfdaee140f09336f95812bfaf36,남자,25,부산,4년제 대학교,"전직 가스 및 에너지 시험원, 현재 구직중",남성,3,20대,부산광역시,대졸
739,8bec387ed52246a08bd091255a257fc1,남자,21,서울,2~3년제 전문대학,게임 프로그래머,남성,3,20대,서울특별시,전문대졸
740,ebd9bbc88b6649f6a192422ec78d14ed,남자,28,경기,2~3년제 전문대학,이동전화기 수리원,남성,3,20대,경기도,전문대졸
741,8ddaf5c7f19a4247a7d9aca07a9b6b49,남자,26,인천,2~3년제 전문대학,전화 상담원,남성,3,20대,인천광역시,전문대졸
742,6116764b4dbb4fd085523be520a6d8fc,남자,26,경기,2~3년제 전문대학,식품 영업원,남성,3,20대,경기도,전문대졸
743,f84cc37efd1f4638b3ba5b424b0f71d9,남자,26,강원,4년제 대학교,품질 인증 심사 전문가,남성,3,20대,강원특별자치도,대졸
744,f8781010ddb0432482ec7d642cf0cf06,남자,28,경기,4년제 대학교,특허 사무원,남성,3,20대,경기도,대졸
745,f29834348fb549fc9b59850492aef9fb,남자,28,전라남,4년제 대학교,무직,남성,3,20대,전라남,대졸
746,7324cd63d5714fbbaeefa9b03b5eb5a0,남자,25,충청남,고등학교,지게차 운전원,남성,3,20대,충청남,고졸
747,1996055507994a7c9e8641e92e753cce,남자,20,인천,2~3년제 전문대학,무직,남성,3,20대,인천광역시,전문대졸
748,c11d4e13e0e54c7c84abfe622961551d,남자,26,경기,2~3년제 전문대학,무직,남성,3,20대,경기도,전문대졸
749,5b6b1424435d4ef38456470685a21d03,남자,27,경기,2~3년제 전문대학,회계 사무원,남성,3,20대,경기도,전문대졸
750,d32adc27c682426b894a58a4e30d0553,남자,27,경기,4년제 대학교,무직,남성,3,20대,경기도,대졸
751,f4496e0fda3b43abbeb52da81e00862d,남자,24,경기,4년제 대학교,마케팅 전문가,남성,3,20대,경기도,대졸
752,e8249a4e25144fb18b2ef2a188b73611,남자,22,부산,4년제 대학교,무직,남성,3,20대,부산광역시,대졸
753,38f5501a379146429da09acd0cca24d9,남자,28,강원,고등학교,그 외 전기·전자기기 설치 및 수리원,남성,3,20대,강원특별자치도,고졸
754,4d817030e51a4f77b160da12856573c0,남자,29,부산,4년제 대학교,무직,남성,3,20대,부산광역시,대졸
755,eb91127b800443f39ade74858ae6a3ea,남자,21,인천,고등학교,중형 화물차 운전원,남성,3,20대,인천광역시,고졸
756,872bb72b71244ad9b4536b455fb5c9eb,남자,24,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
757,10711fbc9c4e48efb641eea2b38a5bf1,남자,20,충청남,고등학교,일식 조리사,남성,3,20대,충청남,고졸
758,76d1890b6f9a4f1bbe96e8b0628dda5c,남자,27,경기,고등학교,연삭기 및 연마기 조작원,남성,3,20대,경기도,고졸
759,b4fe8ac3f87b4bc7af07def0b33f41b0,남자,25,경기,대학원,산업 안전원,남성,3,20대,경기도,대학원졸
760,68dbaaa6321149aaa3baee4a9ab759f9,남자,27,대구,4년제 대학교,기업 고위 임원,남성,3,20대,대구광역시,대졸
761,e461947d8157438484354a77ca65004e,남자,20,인천,고등학교,무직,남성,3,20대,인천광역시,고졸
762,8fb7bd8a057546b0855f5b68c4f06c1c,남자,26,울산,4년제 대학교,무직,남성,3,20대,울산광역시,대졸
763,7d9190c02a2a405dbdad4ebd6c1f8ded,남자,27,경상남,4년제 대학교,일반 비서,남성,3,20대,경상남도,대졸
764,b6e6921cba2f4338bfe435e980f69177,남자,27,울산,4년제 대학교,공공행정 전문가,남성,3,20대,울산광역시,대졸
765,4edb49d91b754075a0c7ad3502e15c7c,남자,28,전라남,4년제 대학교,회계 사무원,남성,3,20대,전라남,대졸
766,ce78790f2adc4f1a88dae7e17f4f7df7,남자,25,경기,2~3년제 전문대학,무직,남성,3,20대,경기도,전문대졸
767,8e2e129626ef4cc4a7fa42b401dc4667,남자,23,경기,대학원,품질 관리 사무원,남성,3,20대,경기도,대학원졸
768,3b05241843b7442f93de59547787b5c2,남자,21,부산,고등학교,무직,남성,3,20대,부산광역시,고졸
769,3fc8d4a9668a425eb9ff0fffba6d3773,남자,29,인천,고등학교,시설 경비원,남성,3,20대,인천광역시,고졸
770,640f4e97ce9545559a78ac48c7fee10f,남자,22,강원,4년제 대학교,그 외 기능 관련 종사원,남성,3,20대,강원특별자치도,대졸
771,135cd56cb26e4cc78d628546487f8ed7,남자,28,부산,4년제 대학교,"전직 그 외 공업기계 설치 및 정비원, 현재 구직중",남성,3,20대,부산광역시,대졸
772,e38144fa4531424687cb8120deeacca7,남자,21,경기,고등학교,건물 경비원,남성,3,20대,경기도,고졸
773,7c4f0ba153544ba78f3097f25bc31ad3,남자,28,부산,4년제 대학교,인류학 연구원,남성,3,20대,부산광역시,대졸
774,853321c99788469d955d4ec7cae1e62c,남자,26,대구,2~3년제 전문대학,영업 관리 사무원,남성,3,20대,대구광역시,전문대졸
775,6e500beaec8f4a0a98e897a93cc56b50,남자,20,경기,고등학교,바텐더,남성,3,20대,경기도,고졸
776,26ea973742a44c438ca7a350d311ca1e,남자,29,경기,2~3년제 전문대학,하역 및 적재 관련 단순 종사원,남성,3,20대,경기도,전문대졸
777,1a185e985b2943b187e27f224fde6d85,남자,29,강원,4년제 대학교,전자제품 개발 기술자 및 연구원,남성,3,20대,강원특별자치도,대졸
778,7d5c827388ce479b947914d5d65247fb,남자,22,부산,4년제 대학교,무직,남성,3,20대,부산광역시,대졸
779,3ab7f1d81f224238881a404dba9af8fe,남자,25,광주,4년제 대학교,무직,남성,3,20대,광주광역시,대졸
780,a83407a9f8734248ac207f38bcc4650e,남자,22,광주,2~3년제 전문대학,무직,남성,3,20대,광주광역시,전문대졸
781,0f19fcd15d8349139ecdf8cc52a11bb8,남자,29,경기,4년제 대학교,"전직 컴퓨터 하드웨어 기술자 및 연구원, 현재 구직중",남성,3,20대,경기도,대졸
782,767d1d0dfde14115adb9d55a5aae0e83,남자,26,충청남,4년제 대학교,도로운송 사무원,남성,3,20대,충청남,대졸
783,44c8daa49001435db4a3ce01b348e4d0,남자,22,경기,고등학교,대형 화물차 운전원,남성,3,20대,경기도,고졸
784,a7c2e553920b480bab8b2290358d7914,남자,27,서울,4년제 대학교,외국어 교사,남성,3,20대,서울특별시,대졸
785,4b6d0257497a44c98202effa494c5ebf,남자,22,경기,4년제 대학교,무직,남성,3,20대,경기도,대졸
786,67bc9503544a4ce68475b555d7acb76a,남자,26,경기,2~3년제 전문대학,복지시설 생활 지도원,남성,3,20대,경기도,전문대졸
787,6acd2718542144469b36abf07bd4deee,남자,24,경기,2~3년제 전문대학,경리 사무원,남성,3,20대,경기도,전문대졸
788,dfbb556230e74b0a9a9bad8213528300,남자,22,경기,4년제 대학교,무직,남성,3,20대,경기도,대졸
789,152a67ce45f44c66aae6de038a4714af,남자,28,경상남,2~3년제 전문대학,경리 사무원,남성,3,20대,경상남도,전문대졸
790,6962d3fe015f4b1a843a057855c47fd7,남자,24,부산,4년제 대학교,무직,남성,3,20대,부산광역시,대졸
791,fab53383aeb14105ae8a3c0cfe12369b,남자,23,대전,2~3년제 전문대학,"전직 직업상담사, 현재 구직중",남성,3,20대,대전광역시,전문대졸
792,f3e97bad3da24c3586533f74cf95bbd1,남자,24,서울,4년제 대학교,산업 안전원,남성,3,20대,서울특별시,대졸
793,f80c92ffc08d4e69ab2838d37330822b,남자,22,경상북,4년제 대학교,무직,남성,3,20대,경상북도,대졸
794,c4687af5a98a48bfb826ade20455c2e3,남자,26,충청북,고등학교,금속 세척기 조작원,남성,3,20대,충청북,고졸
795,c69bd45c01974f6daa78f931a1d98343,남자,20,경기,2~3년제 전문대학,조경 관련 관리자,남성,3,20대,경기도,전문대졸
796,c3a4789420b0452b94c3420388d98edc,남자,26,충청남,4년제 대학교,자재 관리 사무원,남성,3,20대,충청남,대졸
797,1cede21574b5469baf824bdf8841482f,남자,25,경기,고등학교,택배원,남성,3,20대,경기도,고졸
798,94ee426628a34e03872ee65010774774,남자,24,경기,2~3년제 전문대학,그 외 전기·전자기기 설치 및 수리원,남성,3,20대,경기도,전문대졸
799,efceaef54e944262ba2406d24d48f001,남자,21,전북,2~3년제 전문대학,무직,남성,3,20대,전북특별자치도,전문대졸
800,089d026eb77541ac94854308a4651610,남자,27,경기,고등학교,무직,남성,3,20대,경기도,고졸
801,7e7de3b489f24de8aa8491aa656b3075,남자,21,서울,2~3년제 전문대학,무직,남성,3,20대,서울특별시,전문대졸
802,2bc56d8622b943a7a40e35a099ba8ad5,남자,26,경기,4년제 대학교,"전직 약사, 현재 구직중",남성,3,20대,경기도,대졸
803,ee4439a180bc4b0cae261e699a05078b,남자,26,서울,2~3년제 전문대학,기계 경비원,남성,3,20대,서울특별시,전문대졸
804,2bcba0646067467e9aa746236a65e407,남자,20,부산,2~3년제 전문대학,무직,남성,3,20대,부산광역시,전문대졸
805,f549319356ef41d4aa90ab46907ebe11,남자,27,경기,4년제 대학교,머시닝센터 조작원,남성,3,20대,경기도,대졸
806,3cf6198d01d74d12a94ac4ac63f07f48,남자,29,대전,고등학교,그 외 택배원,남성,3,20대,대전광역시,고졸
807,b8fdfb19ba944ca5905c415185b2c0ab,남자,28,인천,4년제 대학교,무직,남성,3,20대,인천광역시,대졸
808,4b54f5ce893b454aac14960dac7f9dca,남자,26,광주,고등학교,건물 내 전기 설치 및 정비원,남성,3,20대,광주광역시,고졸
809,550eddaaa4d44e51bcba92315ee54cbb,남자,24,인천,2~3년제 전문대학,무직,남성,3,20대,인천광역시,전문대졸
810,18c173902a5a4488ab2308dbfc2910e3,남자,26,경기,2~3년제 전문대학,석제품 가공기 조작원,남성,3,20대,경기도,전문대졸
811,8e4ca669013d4d42bc594e0d77f02158,남자,29,경기,4년제 대학교,일식 조리사,남성,3,20대,경기도,대졸
812,88efd619a27244a7941696fde01b5c4f,남자,21,경상북,2~3년제 전문대학,철도교통 관제사,남성,3,20대,경상북도,전문대졸
813,955f1f2fff634c3cb1440b0701841b1a,남자,25,충청남,4년제 대학교,교육 및 훈련 사무원,남성,3,20대,충청남,대졸
814,584a845056f8458abc9b0f94dee618fb,남자,26,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
815,42780c9549d240028ad9606baa492cca,남자,20,부산,2~3년제 전문대학,컴퓨터 운영 관리자,남성,3,20대,부산광역시,전문대졸
816,d04ca44cdcec4013850005dbacc401af,남자,28,강원,4년제 대학교,관세행정 사무원,남성,3,20대,강원특별자치도,대졸
817,030c3b9c1c3c446481d0c0046f77d92a,남자,27,경기,2~3년제 전문대학,통신장비 기사,남성,3,20대,경기도,전문대졸
818,fb79dfdab3b74f0a99735dfdeda7d4bf,남자,21,경기,고등학교,음식 서비스 종사원,남성,3,20대,경기도,고졸
819,5227cd6bc0574e959479dd11ebd73fa1,남자,27,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
820,2af84a3b099246e597ca19010af2b0a6,남자,20,강원,2~3년제 전문대학,무직,남성,3,20대,강원특별자치도,전문대졸
821,1063b68065cc45d5ad5c8bb9599cc725,남자,28,전북,고등학교,무직,남성,3,20대,전북특별자치도,고졸
822,9060a9ee6dc1421fbeca2663f317c7af,남자,22,전북,4년제 대학교,그 외 일반 영업원,남성,3,20대,전북특별자치도,대졸
